Date,Price,Open,High,Low,Change %
15-Jan-97,352.5,354.05,352.5,352.5,-0.42%
14-Jan-97,354,358.65,354,354,-1.26%
13-Jan-97,358.5,358.85,358.5,358.5,-0.15%
10-Jan-97,359.05,357.65,359.05,359.05,0.36%
9-Jan-97,357.75,355.8,357.75,357.75,0.52%
8-Jan-97,355.9,358.85,355.9,355.9,-0.82%
7-Jan-97,358.85,358.05,358.85,358.85,0.28%
6-Jan-97,357.85,361.75,357.85,357.85,-0.89%
3-Jan-97,361.05,365.55,361.05,361.05,-1.19%
2-Jan-97,365.4,367.9,365.4,365.4,-0.72%
31-Dec-96,368.05,369.45,368.05,368.05,-0.38%
30-Dec-96,369.45,369.45,369.45,369.45,0.00%
27-Dec-96,369.45,369.25,369.45,369.45,0.05%
26-Dec-96,369.25,368.7,369.25,369.25,0.09%
25-Dec-96,368.9,368.9,368.9,368.9,0.01%
24-Dec-96,368.85,369,368.85,368.85,0.00%
23-Dec-96,368.85,368.75,368.85,368.85,0.03%
20-Dec-96,368.75,368.9,368.75,368.75,-0.08%
19-Dec-96,369.05,369.05,369.05,369.05,-0.08%
18-Dec-96,369.35,368.7,369.35,369.35,0.22%
17-Dec-96,368.55,368.25,368.55,368.55,0.12%
16-Dec-96,368.1,368.75,368.1,368.1,-0.16%
13-Dec-96,368.7,369.6,368.7,368.7,-0.12%
12-Dec-96,369.15,368.95,369.15,369.15,0.03%
11-Dec-96,369.05,368.75,369.05,369.05,0.12%
10-Dec-96,368.6,368.2,368.6,368.6,0.14%
9-Dec-96,368.1,369.2,368.1,368.1,-0.23%
6-Dec-96,368.95,370.95,368.95,368.95,-0.53%
5-Dec-96,370.9,370.95,370.9,370.9,-0.01%
4-Dec-96,370.95,369.05,370.95,370.95,0.62%
3-Dec-96,368.65,368.25,368.65,368.65,0.05%
2-Dec-96,368.45,371.25,368.45,368.45,-0.79%
29-Nov-96,371.4,372.45,371.4,371.4,-0.30%
28-Nov-96,372.5,373.4,372.5,372.5,-0.25%
27-Nov-96,373.45,375.25,373.45,373.45,-0.43%
26-Nov-96,375.05,374.55,375.05,375.05,0.15%
25-Nov-96,374.5,376.45,374.5,374.5,-0.49%
22-Nov-96,376.35,376.85,376.35,376.35,-0.09%
21-Nov-96,376.7,378,376.7,376.7,-0.44%
20-Nov-96,378.35,378.15,378.35,378.35,0.05%
19-Nov-96,378.15,379.15,378.15,378.15,-0.24%
18-Nov-96,379.05,380.35,379.05,379.05,-0.33%
15-Nov-96,380.3,381.3,380.3,380.3,-0.29%
14-Nov-96,381.4,383.05,381.4,381.4,-0.46%
13-Nov-96,383.15,382.7,383.15,383.15,0.09%
12-Nov-96,382.8,381.65,382.8,382.8,0.34%
11-Nov-96,381.5,379.55,381.5,381.5,0.54%
8-Nov-96,379.45,379.05,379.45,379.45,0.09%
7-Nov-96,379.1,377.95,379.1,379.1,0.30%
6-Nov-96,377.95,378.75,377.95,377.95,-0.21%
5-Nov-96,378.75,378.75,378.75,378.75,0.01%
4-Nov-96,378.7,378.05,378.7,378.7,0.12%
1-Nov-96,378.25,377.95,378.25,378.25,0.08%
31-Oct-96,377.95,380.25,377.95,377.95,-0.67%
30-Oct-96,380.5,380.45,380.5,380.5,-0.03%
29-Oct-96,380.6,382.85,380.6,380.6,-0.69%
28-Oct-96,383.25,382.75,383.25,383.25,0.10%
25-Oct-96,382.85,383.15,382.85,382.85,-0.08%
24-Oct-96,383.15,383.8,383.15,383.15,-0.18%
23-Oct-96,383.85,383.85,383.85,383.85,-0.04%
22-Oct-96,384,381.7,384,384,0.55%
21-Oct-96,381.9,380.25,381.9,381.9,0.41%
18-Oct-96,380.35,380.5,380.35,380.35,-0.07%
17-Oct-96,380.6,381,380.6,380.6,-0.14%
16-Oct-96,381.15,381.3,381.15,381.15,-0.03%
15-Oct-96,381.25,381.75,381.25,381.25,-0.13%
14-Oct-96,381.75,381.25,381.75,381.75,0.13%
11-Oct-96,381.25,382.25,381.25,381.25,-0.21%
10-Oct-96,382.05,381.45,382.05,382.05,0.18%
9-Oct-96,381.35,381.15,381.35,381.35,-0.01%
8-Oct-96,381.4,380.65,381.4,381.4,0.20%
7-Oct-96,380.65,380.35,380.65,380.65,0.04%
4-Oct-96,380.5,380.5,380.5,380.5,0.09%
3-Oct-96,380.15,379.9,380.15,380.15,0.09%
2-Oct-96,379.8,378.5,379.8,379.8,0.28%
1-Oct-96,378.75,378.45,378.75,378.75,0.05%
30-Sep-96,378.55,380.4,378.55,378.55,-0.53%
27-Sep-96,380.55,381.25,380.55,380.55,-0.21%
26-Sep-96,381.35,382.55,381.35,381.35,-0.33%
25-Sep-96,382.6,383,382.6,382.6,-0.07%
24-Sep-96,382.85,381.75,382.85,382.85,0.34%
23-Sep-96,381.55,380.95,381.55,381.55,0.08%
20-Sep-96,381.25,383,381.25,381.25,-0.39%
19-Sep-96,382.75,383.35,382.75,382.75,-0.16%
18-Sep-96,383.35,383,383.35,383.35,0.10%
17-Sep-96,382.95,383.35,382.95,382.95,-0.10%
16-Sep-96,383.35,382.55,383.35,383.35,0.20%
13-Sep-96,382.6,382.65,382.6,382.6,-0.01%
12-Sep-96,382.65,382.75,382.65,382.65,-0.05%
11-Sep-96,382.85,383.35,382.85,382.85,-0.09%
10-Sep-96,383.2,383.5,383.2,383.2,-0.10%
9-Sep-96,383.6,385.1,383.6,383.6,-0.43%
6-Sep-96,385.25,385.75,385.25,385.25,-0.13%
5-Sep-96,385.75,385.85,385.75,385.75,0.00%
4-Sep-96,385.75,386.35,385.75,385.75,-0.19%
3-Sep-96,386.5,386.75,386.5,386.5,-0.10%
2-Sep-96,386.9,386.6,386.9,386.9,0.04%
30-Aug-96,386.75,387.75,386.75,386.75,-0.27%
29-Aug-96,387.8,388.2,387.8,387.8,-0.09%
28-Aug-96,388.15,389,388.15,388.15,-0.21%
27-Aug-96,388.95,389.45,388.95,388.95,-0.13%
26-Aug-96,389.45,388.55,389.45,389.45,0.26%
23-Aug-96,388.45,387.65,388.45,388.45,0.25%
22-Aug-96,387.5,386.8,387.5,387.5,0.17%
21-Aug-96,386.85,387.7,386.85,386.85,-0.22%
20-Aug-96,387.7,387.25,387.7,387.7,0.13%
19-Aug-96,387.2,386.35,387.2,387.2,0.19%
16-Aug-96,386.45,386.65,386.45,386.45,-0.04%
15-Aug-96,386.6,386.55,386.6,386.6,-0.01%
14-Aug-96,386.65,387.85,386.65,386.65,-0.31%
13-Aug-96,387.85,387.6,387.85,387.85,0.05%
12-Aug-96,387.65,387.85,387.65,387.65,0.00%
9-Aug-96,387.65,388.45,387.65,387.65,-0.23%
8-Aug-96,388.55,388.15,388.55,388.55,0.10%
7-Aug-96,388.15,388.6,388.15,388.15,-0.10%
6-Aug-96,388.55,389.1,388.55,388.55,-0.12%
5-Aug-96,389,387.1,389,389,0.43%
2-Aug-96,387.35,386.35,387.35,387.35,0.27%
1-Aug-96,386.3,386.45,386.3,386.3,-0.19%
31-Jul-96,387.05,384.55,387.05,387.05,0.64%
30-Jul-96,384.6,384.5,384.6,384.6,0.00%
29-Jul-96,384.6,385.4,384.6,384.6,-0.17%
26-Jul-96,385.25,385.2,385.25,385.25,0.01%
25-Jul-96,385.2,385.2,385.2,385.2,-0.06%
24-Jul-96,385.45,384.65,385.45,385.45,0.22%
23-Jul-96,384.6,384.8,384.6,384.6,-0.06%
22-Jul-96,384.85,384.6,384.85,384.85,0.09%
19-Jul-96,384.5,383.85,384.5,384.5,0.17%
18-Jul-96,383.85,383.55,383.85,383.85,0.08%
17-Jul-96,383.55,383.5,383.55,383.55,0.01%
16-Jul-96,383.5,383.45,383.5,383.5,-0.27%
15-Jul-96,384.55,383.5,384.55,384.55,0.29%
12-Jul-96,383.45,383.5,383.45,383.45,-0.09%
11-Jul-96,383.8,382.6,383.8,383.8,0.31%
10-Jul-96,382.6,382.75,382.6,382.6,0.00%
9-Jul-96,382.6,381.2,382.6,382.6,0.34%
8-Jul-96,381.3,382,381.3,381.3,-0.12%
5-Jul-96,381.75,381,381.75,381.75,0.16%
4-Jul-96,381.15,381.8,381.15,381.15,-0.14%
3-Jul-96,381.7,382.05,381.7,381.7,-0.14%
2-Jul-96,382.25,381.65,382.25,382.25,0.21%
1-Jul-96,381.45,380.25,381.45,381.45,0.26%
28-Jun-96,380.45,382.25,380.45,380.45,-0.44%
27-Jun-96,382.15,383.3,382.15,382.15,-0.29%
26-Jun-96,383.25,384.25,383.25,383.25,-0.23%
25-Jun-96,384.15,385.1,384.15,384.15,-0.23%
24-Jun-96,385.05,384.9,385.05,385.05,0.00%
21-Jun-96,385.05,384.45,385.05,385.05,0.14%
20-Jun-96,384.5,384.6,384.5,384.5,0.00%
19-Jun-96,384.5,385.75,384.5,384.5,-0.29%
18-Jun-96,385.6,385.1,385.6,385.6,0.17%
17-Jun-96,384.95,384.75,384.95,384.95,0.01%
14-Jun-96,384.9,384.35,384.9,384.9,0.08%
13-Jun-96,384.6,384.55,384.6,384.6,0.00%
12-Jun-96,384.6,384.65,384.6,384.6,0.01%
11-Jun-96,384.55,386.15,384.55,384.55,-0.39%
10-Jun-96,386.05,386.6,386.05,386.05,0.19%
7-Jun-96,385.3,386.4,385.3,385.3,-0.22%
6-Jun-96,386.15,386.4,386.15,386.15,-0.08%
5-Jun-96,386.45,388.25,386.45,386.45,-0.46%
4-Jun-96,388.25,390.45,388.25,388.25,-0.59%
3-Jun-96,390.55,391.25,390.55,390.55,-0.12%
31-May-96,391,391.1,391,391,-0.01%
30-May-96,391.05,391.25,391.05,391.05,-0.05%
29-May-96,391.25,391.95,391.25,391.25,-0.06%
28-May-96,391.5,391.2,391.5,391.5,0.09%
27-May-96,391.15,390.85,391.15,391.15,0.06%
24-May-96,390.9,391.65,390.9,390.9,-0.17%
23-May-96,391.55,391.75,391.55,391.55,-0.05%
22-May-96,391.75,391.35,391.75,391.75,0.08%
21-May-96,391.45,390.95,391.45,391.45,0.15%
20-May-96,390.85,392.05,390.85,390.85,-0.43%
17-May-96,392.55,392.6,392.55,392.55,-0.04%
16-May-96,392.7,392.5,392.7,392.7,0.00%
15-May-96,392.7,392,392.7,392.7,0.22%
14-May-96,391.85,391.3,391.85,391.85,0.10%
13-May-96,391.45,390.25,391.45,391.45,0.20%
10-May-96,390.65,393.05,390.65,390.65,-0.56%
9-May-96,392.85,393.15,392.85,392.85,-0.05%
8-May-96,393.05,394.15,393.05,393.05,-0.25%
7-May-96,394.05,393.95,394.05,394.05,0.00%
6-May-96,394.05,392.65,394.05,394.05,0.41%
3-May-96,392.45,394.1,392.45,392.45,-0.41%
2-May-96,394.05,392.95,394.05,394.05,0.25%
1-May-96,393.05,391.7,393.05,393.05,0.36%
30-Apr-96,391.65,390.55,391.65,391.65,0.28%
29-Apr-96,390.55,390.45,390.55,390.55,0.04%
26-Apr-96,390.4,393.45,390.4,390.4,-0.75%
25-Apr-96,393.35,390.75,393.35,393.35,0.67%
24-Apr-96,390.75,391.55,390.75,390.75,-0.14%
23-Apr-96,391.3,391.65,391.3,391.3,-0.09%
22-Apr-96,391.65,390.25,391.65,391.65,0.27%
19-Apr-96,390.6,390.45,390.6,390.6,0.04%
18-Apr-96,390.45,391.25,390.45,390.45,-0.18%
17-Apr-96,391.15,391.35,391.15,391.15,-0.08%
16-Apr-96,391.45,393.35,391.45,391.45,-0.48%
15-Apr-96,393.35,394.55,393.35,393.35,-0.30%
12-Apr-96,394.55,395.55,394.55,394.55,-0.23%
11-Apr-96,395.45,395.35,395.45,395.45,0.05%
10-Apr-96,395.25,394.75,395.25,395.25,0.19%
9-Apr-96,394.5,397.7,394.5,394.5,-0.84%
8-Apr-96,397.85,394.9,397.85,397.85,0.79%
5-Apr-96,394.75,394.9,394.75,394.75,0.00%
4-Apr-96,394.75,394.25,394.75,394.75,0.15%
3-Apr-96,394.15,393.95,394.15,394.15,0.05%
2-Apr-96,393.95,394.9,393.95,393.95,-0.25%
1-Apr-96,394.95,395.3,394.95,394.95,-0.13%
29-Mar-96,395.45,396.75,395.45,395.45,-0.26%
28-Mar-96,396.5,400.25,396.5,396.5,-0.91%
27-Mar-96,400.15,400.3,400.15,400.15,-0.01%
26-Mar-96,400.2,398.05,400.2,400.2,0.34%
25-Mar-96,398.85,398.15,398.85,398.85,0.13%
22-Mar-96,398.35,397.95,398.35,398.35,0.09%
21-Mar-96,398,395.95,398,398,0.52%
20-Mar-96,395.95,395.3,395.95,395.95,0.15%
19-Mar-96,395.35,395.55,395.35,395.35,-0.06%
18-Mar-96,395.6,396.25,395.6,395.6,-0.15%
15-Mar-96,396.2,395.7,396.2,396.2,0.13%
14-Mar-96,395.7,396.8,395.7,395.7,-0.31%
13-Mar-96,396.95,396.6,396.95,396.95,0.10%
12-Mar-96,396.55,395.7,396.55,396.55,0.25%
11-Mar-96,395.55,397.45,395.55,395.55,-0.39%
8-Mar-96,397.1,395.55,397.1,397.1,0.42%
7-Mar-96,395.45,393.4,395.45,395.45,0.56%
6-Mar-96,393.25,393.85,393.25,393.25,-0.09%
5-Mar-96,393.6,394.1,393.6,393.6,-0.09%
4-Mar-96,393.95,398.9,393.95,393.95,-1.20%
1-Mar-96,398.75,399.45,398.75,398.75,-0.25%
29-Feb-96,399.75,400.15,399.75,399.75,-0.15%
28-Feb-96,400.35,398.25,400.35,400.35,0.53%
27-Feb-96,398.25,399.25,398.25,398.25,-0.20%
26-Feb-96,399.05,398.05,399.05,399.05,0.20%
23-Feb-96,398.25,399.55,398.25,398.25,-0.38%
22-Feb-96,399.75,402.3,399.75,399.75,-0.62%
21-Feb-96,402.25,399.25,402.25,402.25,0.75%
20-Feb-96,399.25,405.85,399.25,399.25,-1.58%
19-Feb-96,405.65,405.65,405.65,405.65,0.05%
16-Feb-96,405.45,403.45,405.45,405.45,0.52%
15-Feb-96,403.35,404.6,403.35,403.35,-0.22%
14-Feb-96,404.25,404.05,404.25,404.25,0.09%
13-Feb-96,403.9,401.35,403.9,403.9,0.70%
12-Feb-96,401.1,405.3,401.1,401.1,-1.07%
9-Feb-96,405.45,409.65,405.45,405.45,-0.99%
8-Feb-96,409.5,408.95,409.5,409.5,0.21%
7-Feb-96,408.65,412.35,408.65,408.65,-0.91%
6-Feb-96,412.4,413.65,412.4,412.4,-0.31%
5-Feb-96,413.7,415.6,413.7,413.7,-0.40%
2-Feb-96,415.35,413.55,415.35,415.35,0.57%
1-Feb-96,413,406.4,413,413,1.61%
31-Jan-96,406.45,404.4,406.45,406.45,0.51%
30-Jan-96,404.4,406.1,404.4,404.4,-0.41%
29-Jan-96,406.05,405.9,406.05,406.05,0.05%
26-Jan-96,405.85,406.65,405.85,405.85,-0.22%
25-Jan-96,406.75,402.75,406.75,406.75,0.91%
24-Jan-96,403.1,403.45,403.1,403.1,-0.10%
23-Jan-96,403.5,403.4,403.5,403.5,0.05%
22-Jan-96,403.3,399.25,403.3,403.3,0.98%
19-Jan-96,399.4,396.25,399.4,399.4,0.67%
18-Jan-96,396.75,399.65,396.75,396.75,-0.69%
17-Jan-96,399.5,399.15,399.5,399.5,0.29%
16-Jan-96,398.35,396.05,398.35,398.35,0.63%
15-Jan-96,395.85,396.65,395.85,395.85,-0.09%
12-Jan-96,396.2,397.95,396.2,396.2,-0.56%
11-Jan-96,398.45,399.75,398.45,398.45,-0.36%
10-Jan-96,399.9,396.45,399.9,399.9,0.90%
9-Jan-96,396.35,396.4,396.35,396.35,-0.06%
8-Jan-96,396.6,395.7,396.6,396.6,0.28%
5-Jan-96,395.5,394.4,395.5,395.5,0.27%
4-Jan-96,394.45,394.3,394.45,394.45,0.03%
3-Jan-96,394.35,390.55,394.35,394.35,0.96%
2-Jan-96,390.6,387.1,390.6,390.6,0.90%
29-Dec-95,387.1,386.9,387.1,387.1,0.08%
28-Dec-95,386.8,386.8,386.8,386.8,0.00%
27-Dec-95,386.8,387.6,386.8,386.8,-0.22%
26-Dec-95,387.65,387.35,387.65,387.65,0.04%
25-Dec-95,387.5,387.5,387.5,387.5,0.06%
22-Dec-95,387.25,388.1,387.25,387.25,-0.14%
21-Dec-95,387.8,388.9,387.8,387.8,-0.24%
20-Dec-95,388.75,387.45,388.75,388.75,0.35%
19-Dec-95,387.4,387.9,387.4,387.4,-0.06%
18-Dec-95,387.65,386.5,387.65,387.65,0.36%
15-Dec-95,386.25,386.25,386.25,386.25,0.01%
14-Dec-95,386.2,386.45,386.2,386.2,-0.06%
13-Dec-95,386.45,388.35,386.45,386.45,-0.45%
12-Dec-95,388.2,388.4,388.2,388.2,-0.04%
11-Dec-95,388.35,389.8,388.35,388.35,-0.35%
8-Dec-95,389.7,389,389.7,389.7,0.18%
7-Dec-95,389,388.8,389,389,0.08%
6-Dec-95,388.7,387.2,388.7,388.7,0.41%
5-Dec-95,387.1,386,387.1,387.1,0.26%
4-Dec-95,386.1,386.6,386.1,386.1,-0.03%
1-Dec-95,386.2,387.25,386.2,386.2,-0.28%
30-Nov-95,387.3,388.8,387.3,387.3,-0.39%
29-Nov-95,388.8,389.2,388.8,388.8,0.01%
28-Nov-95,388.75,385.35,388.75,388.75,0.91%
27-Nov-95,385.25,383.45,385.25,385.25,0.42%
24-Nov-95,383.65,382.75,383.65,383.65,0.21%
23-Nov-95,382.85,382.8,382.85,382.85,0.01%
22-Nov-95,382.8,385.3,382.8,382.8,-0.60%
21-Nov-95,385.1,386.45,385.1,385.1,-0.38%
20-Nov-95,386.55,386.85,386.55,386.55,-0.10%
17-Nov-95,386.95,385.5,386.95,386.95,0.31%
16-Nov-95,385.75,385.25,385.75,385.75,0.19%
15-Nov-95,385,385.45,385,385,-0.14%
14-Nov-95,385.55,387.4,385.55,385.55,-0.44%
13-Nov-95,387.25,388.9,387.25,387.25,-0.51%
10-Nov-95,389.24,385.85,389.24,389.24,0.90%
9-Nov-95,385.75,385.05,385.75,385.75,0.17%
8-Nov-95,385.1,384.75,385.1,385.1,0.06%
7-Nov-95,384.85,382.35,384.85,384.85,0.60%
6-Nov-95,382.55,382.65,382.55,382.55,0.05%
3-Nov-95,382.35,382.9,382.35,382.35,-0.10%
2-Nov-95,382.75,382.4,382.75,382.75,0.10%
1-Nov-95,382.35,382.55,382.35,382.35,-0.05%
31-Oct-95,382.55,382.15,382.55,382.55,0.10%
30-Oct-95,382.15,382.1,382.15,382.15,-0.04%
27-Oct-95,382.3,382.65,382.3,382.3,-0.09%
26-Oct-95,382.65,382.9,382.65,382.65,-0.03%
25-Oct-95,382.75,382.4,382.75,382.75,0.10%
24-Oct-95,382.35,382.5,382.35,382.35,-0.01%
23-Oct-95,382.4,382.2,382.4,382.4,0.01%
20-Oct-95,382.35,382.05,382.35,382.35,0.10%
19-Oct-95,381.95,383.6,381.95,381.95,-0.47%
18-Oct-95,383.75,383.7,383.75,383.75,0.00%
17-Oct-95,383.75,383.85,383.75,383.75,0.00%
16-Oct-95,383.75,384.25,383.75,383.75,-0.09%
13-Oct-95,384.1,384.55,384.1,384.1,-0.12%
12-Oct-95,384.55,384.75,384.55,384.55,-0.03%
11-Oct-95,384.65,384.95,384.65,384.65,-0.09%
10-Oct-95,385,385.2,385,385,-0.05%
9-Oct-95,385.2,383.45,385.2,385.2,0.46%
6-Oct-95,383.45,382.55,383.45,383.45,0.22%
5-Oct-95,382.6,382.9,382.6,382.6,-0.07%
4-Oct-95,382.85,382.4,382.85,382.85,0.12%
3-Oct-95,382.4,382.2,382.4,382.4,0.12%
2-Oct-95,381.95,383.3,381.95,381.95,-0.43%
29-Sep-95,383.6,383.45,383.6,383.6,0.07%
28-Sep-95,383.35,383.4,383.35,383.35,0.03%
27-Sep-95,383.25,383.65,383.25,383.25,-0.13%
26-Sep-95,383.75,383.05,383.75,383.75,0.21%
25-Sep-95,382.95,382.8,382.95,382.95,0.05%
22-Sep-95,382.75,384,382.75,382.75,-0.36%
21-Sep-95,384.15,384,384.15,384.15,0.01%
20-Sep-95,384.1,385.4,384.1,384.1,-0.30%
19-Sep-95,385.25,385.85,385.25,385.25,-0.13%
18-Sep-95,385.75,385.15,385.75,385.75,0.16%
15-Sep-95,385.15,384.4,385.15,385.15,-0.05%
14-Sep-95,385.35,384.4,385.35,385.35,0.27%
13-Sep-95,384.3,384.8,384.3,384.3,-0.17%
12-Sep-95,384.95,382.6,384.95,384.95,0.61%
11-Sep-95,382.6,381.75,382.6,382.6,0.25%
8-Sep-95,381.65,382.6,381.65,381.65,-0.20%
7-Sep-95,382.4,380.05,382.4,382.4,0.61%
6-Sep-95,380.1,379.7,380.1,380.1,0.01%
5-Sep-95,380.05,379.75,380.05,380.05,0.07%
4-Sep-95,379.8,380.65,379.8,379.8,-0.28%
1-Sep-95,380.85,382.4,380.85,380.85,-0.42%
31-Aug-95,382.45,381.5,382.45,382.45,0.24%
30-Aug-95,381.55,382.05,381.55,381.55,-0.14%
29-Aug-95,382.1,383.25,382.1,382.1,-0.30%
28-Aug-95,383.25,383.15,383.25,383.25,0.05%
25-Aug-95,383.05,383.45,383.05,383.05,-0.07%
24-Aug-95,383.3,383.45,383.3,383.3,-0.01%
23-Aug-95,383.35,383.2,383.35,383.35,0.03%
22-Aug-95,383.25,384.7,383.25,383.25,-0.36%
21-Aug-95,384.65,384.95,384.65,384.65,-0.06%
18-Aug-95,384.9,384.65,384.9,384.9,0.12%
17-Aug-95,384.45,382.6,384.45,384.45,0.46%
16-Aug-95,382.7,385,382.7,382.7,-0.64%
15-Aug-95,385.15,384.4,385.15,385.15,0.20%
14-Aug-95,384.4,383.65,384.4,384.4,0.21%
11-Aug-95,383.6,384.3,383.6,383.6,-0.22%
10-Aug-95,384.45,384.7,384.45,384.45,-0.06%
9-Aug-95,384.7,384.65,384.7,384.7,0.03%
8-Aug-95,384.6,384,384.6,384.6,0.18%
7-Aug-95,383.9,383.45,383.9,383.9,0.04%
4-Aug-95,383.75,384.25,383.75,383.75,-0.16%
3-Aug-95,384.35,383.05,384.35,384.35,0.35%
2-Aug-95,383,383.2,383,383,-0.03%
1-Aug-95,383.1,382.55,383.1,383.1,0.13%
31-Jul-95,382.6,383.15,382.6,382.6,-0.17%
28-Jul-95,383.25,383.5,383.25,383.25,-0.05%
27-Jul-95,383.45,386.5,383.45,383.45,-0.79%
26-Jul-95,386.5,386.05,386.5,386.5,0.14%
25-Jul-95,385.95,386.95,385.95,385.95,-0.28%
24-Jul-95,387.05,386.35,387.05,387.05,0.18%
21-Jul-95,386.35,385.95,386.35,386.35,0.13%
20-Jul-95,385.85,388.15,385.85,385.85,-0.62%
19-Jul-95,388.25,389.25,388.25,388.25,-0.27%
18-Jul-95,389.3,389.2,389.3,389.3,0.03%
17-Jul-95,389.2,388.6,389.2,389.2,0.10%
14-Jul-95,388.8,388.45,388.8,388.8,0.09%
13-Jul-95,388.45,389.05,388.45,388.45,-0.08%
12-Jul-95,388.75,385.85,388.75,388.75,0.76%
11-Jul-95,385.8,385.7,385.8,385.8,0.03%
10-Jul-95,385.7,385.8,385.7,385.7,0.00%
7-Jul-95,385.7,384.75,385.7,385.7,0.31%
6-Jul-95,384.5,384.1,384.5,384.5,0.13%
5-Jul-95,384,384.8,384,384,-0.17%
4-Jul-95,384.65,384.65,384.65,384.65,-0.03%
3-Jul-95,384.75,384.65,384.75,384.75,0.09%
30-Jun-95,384.4,388.05,384.4,384.4,-0.93%
29-Jun-95,388,387.2,388,388,0.25%
28-Jun-95,387.05,389.15,387.05,387.05,-0.55%
27-Jun-95,389.2,389.15,389.2,389.2,-0.06%
26-Jun-95,389.45,390,389.45,389.45,-0.12%
23-Jun-95,389.9,389.7,389.9,389.9,0.01%
22-Jun-95,389.85,390.45,389.85,389.85,-0.13%
21-Jun-95,390.35,390.5,390.35,390.35,-0.08%
20-Jun-95,390.65,391.25,390.65,390.65,-0.15%
19-Jun-95,391.25,390.05,391.25,391.25,0.36%
16-Jun-95,389.85,391.25,389.85,389.85,-0.28%
15-Jun-95,390.95,387.75,390.95,390.95,0.79%
14-Jun-95,387.9,386.45,387.9,387.9,0.39%
13-Jun-95,386.4,387.2,386.4,386.4,-0.21%
12-Jun-95,387.2,387.95,387.2,387.2,-0.19%
9-Jun-95,387.95,386.35,387.95,387.95,0.38%
8-Jun-95,386.5,385.75,386.5,386.5,0.10%
7-Jun-95,386.1,384.6,386.1,386.1,0.42%
6-Jun-95,384.5,384.2,384.5,384.5,0.05%
5-Jun-95,384.3,383.55,384.3,384.3,0.20%
2-Jun-95,383.55,384.35,383.55,383.55,-0.23%
1-Jun-95,384.45,384.05,384.45,384.45,0.09%
31-May-95,384.1,384.55,384.1,384.1,-0.04%
30-May-95,384.25,386.95,384.25,384.25,-0.71%
29-May-95,387,385.75,387,387,0.32%
26-May-95,385.75,385.3,385.75,385.75,0.09%
25-May-95,385.4,384,385.4,385.4,0.36%
24-May-95,384,383.2,384,384,0.26%
23-May-95,383,381.45,383,383,0.27%
22-May-95,381.95,382.3,381.95,381.95,-0.08%
19-May-95,382.25,383.35,382.25,382.25,-0.27%
18-May-95,383.3,383.25,383.3,383.3,0.01%
17-May-95,383.25,384.5,383.25,383.25,-0.33%
16-May-95,384.5,383.5,384.5,384.5,-0.04%
15-May-95,384.65,383.55,384.65,384.65,0.30%
12-May-95,383.5,383.3,383.5,383.5,0.07%
11-May-95,383.25,383.95,383.25,383.25,-0.14%
10-May-95,383.8,383.7,383.8,383.8,0.07%
9-May-95,383.55,389.65,383.55,383.55,-1.55%
8-May-95,389.6,390.25,389.6,389.6,-0.37%
5-May-95,391.05,391.45,391.05,391.05,-0.05%
4-May-95,391.25,389.85,391.25,391.25,0.42%
3-May-95,389.6,389.35,389.6,389.6,0.12%
2-May-95,389.15,388.05,389.15,389.15,0.32%
1-May-95,387.9,386.5,387.9,387.9,0.30%
28-Apr-95,386.75,389.5,386.75,386.75,-0.64%
27-Apr-95,389.25,386.25,389.25,389.25,0.78%
26-Apr-95,386.25,390.1,386.25,386.25,-0.97%
25-Apr-95,390.05,390.7,390.05,390.05,-0.08%
24-Apr-95,390.35,390.85,390.35,390.35,0.08%
21-Apr-95,390.05,392.05,390.05,390.05,-0.47%
20-Apr-95,391.9,394.3,391.9,391.9,-0.65%
19-Apr-95,394.45,396.25,394.45,394.45,-0.45%
18-Apr-95,396.25,393.45,396.25,396.25,0.67%
17-Apr-95,393.6,390.9,393.6,393.6,0.54%
14-Apr-95,391.5,390.5,391.5,391.5,0.41%
13-Apr-95,389.9,389.85,389.9,389.9,-0.01%
12-Apr-95,389.95,390.55,389.95,389.95,-0.09%
11-Apr-95,390.3,389.55,390.3,390.3,0.19%
10-Apr-95,389.55,392.25,389.55,389.55,-0.79%
7-Apr-95,392.65,393.55,392.65,392.65,-0.18%
6-Apr-95,393.35,394.75,393.35,393.35,-0.34%
5-Apr-95,394.7,392,394.7,394.7,0.74%
4-Apr-95,391.8,392.15,391.8,391.8,-0.08%
3-Apr-95,392.1,391.25,392.1,392.1,0.35%
31-Mar-95,390.75,385.95,390.75,390.75,1.30%
30-Mar-95,385.75,382.15,385.75,385.75,0.94%
29-Mar-95,382.15,382.55,382.15,382.15,-0.12%
28-Mar-95,382.6,381.9,382.6,382.6,0.18%
27-Mar-95,381.9,382.4,381.9,381.9,-0.01%
24-Mar-95,381.95,383.7,381.95,381.95,-0.49%
23-Mar-95,383.85,382.55,383.85,383.85,0.33%
22-Mar-95,382.6,382.2,382.6,382.6,0.17%
21-Mar-95,381.95,382.65,381.95,381.95,-0.21%
20-Mar-95,382.75,383.6,382.75,382.75,-0.17%
17-Mar-95,383.4,384.45,383.4,383.4,-0.26%
16-Mar-95,384.4,386.55,384.4,384.4,-0.52%
15-Mar-95,386.4,386,386.4,386.4,0.17%
14-Mar-95,385.75,385.05,385.75,385.75,0.19%
13-Mar-95,385,382.55,385,385,0.82%
